land,ars,gemeindename,normalized_name,bare_stem,plz,lat,lon,source
NI,031550009009,"Moringen, Stadt",moringen,moringen,37186,51.697192,9.871075,destatis
NI,031550010010,"Nörten-Hardenberg, Flecken",noerten-hardenberg,noerten-hardenberg,37176,51.625491,9.935241,destatis
NI,031550011011,"Northeim, Stadt",northeim,northeim,37154,51.705681,10.000406,destatis
NI,031550012012,"Uslar, Stadt",uslar,uslar,37170,51.659335,9.634227,destatis
NI,031550013013,"Einbeck, Stadt",einbeck,einbeck,37574,51.816626,9.86606,destatis
NI,031570001001,Edemissen,edemissen,edemissen,31234,52.38746,10.263529,destatis
NI,031570002002,Hohenhameln,hohenhameln,hohenhameln,31249,52.258403,10.062749,destatis
NI,031570005005,Lengede,lengede,lengede,38268,52.204873,10.306207,destatis
NI,031570006006,"Peine, Stadt",peine,peine,31224,52.321764,10.227076,destatis
NI,031570007007,Vechelde,vechelde,vechelde,38159,52.260798,10.373038,destatis
NI,031570008008,Wendeburg,wendeburg,wendeburg,38176,52.326393,10.385712,destatis
NI,031570009009,Ilsede,ilsede,ilsede,31241,52.263896,10.221491,destatis
NI,031580006006,Cremlingen,cremlingen,cremlingen,38162,52.248443,10.65512,destatis
NI,031580037037,"Wolfenbüttel, Stadt",wolfenbuettel,wolfenbuettel,38300,52.163491,10.536202,destatis
NI,031580039039,Schladen-Werla,schladen-werla,schladen-werla,38315,52.022227,10.540154,destatis
NI,031585402002,Baddeckenstedt,baddeckenstedt,baddeckenstedt,38271,52.083951,10.231504,destatis
NI,031585402004,Burgdorf,burgdorf,burgdorf,38272,52.14603,10.219001,destatis
NI,031585402011,Elbe,elbe,elbe,38274,52.087474,10.268819,destatis
NI,031585402016,Haverlah,haverlah,haverlah,38275,52.052342,10.328568,destatis
NI,031585402018,Heere,heere,heere,38277,52.065605,10.249768,destatis
NI,031585402028,Sehlde,sehlde,sehlde,38279,52.038745,10.262343,destatis
NI,031585403005,Cramme,cramme,cramme,38312,52.113068,10.44596,destatis
NI,031585403010,Dorstadt,dorstadt,dorstadt,38312,52.094949,10.561876,destatis
NI,031585403014,Flöthe,floethe,floethe,38312,52.087325,10.471279,destatis
NI,031585403019,Heiningen,heiningen,heiningen,38312,52.070091,10.554777,destatis
NI,031585403023,Ohrum,ohrum,ohrum,38312,52.119288,10.563531,destatis
NI,031585403038,Börßum,boerssum,boerssum,38312,52.069203,10.582434,destatis
NI,031585406009,Dettum,dettum,dettum,38173,52.173042,10.669944,destatis
NI,031585406012,Erkerode,erkerode,erkerode,38173,52.203267,10.707679,destatis
NI,031585406013,Evessen,evessen,evessen,38173,52.188334,10.71125,destatis
NI,031585406030,Sickte,sickte,sickte,38173,52.21405,10.634127,destatis
NI,031585406033,Veltheim (Ohe),veltheim (ohe),veltheim,38173,52.218112,10.682838,destatis
NI,031585407007,Dahlum,dahlum,dahlum,38170,52.140229,10.8491,destatis
NI,031585407008,Denkte,denkte,denkte,38321,52.145728,10.606858,destatis
NI,031585407017,Hedeper,hedeper,hedeper,38322,52.066225,10.680737,destatis
NI,031585407021,Kissenbrück,kissenbrueck,kissenbrueck,38324,52.108086,10.59517,destatis
NI,031585407022,Kneitlingen,kneitlingen,kneitlingen,38170,52.174777,10.760789,destatis
NI,031585407025,Roklum,roklum,roklum,38325,52.065366,10.739548,destatis
NI,031585407027,"Schöppenstedt, Stadt",schoeppenstedt,schoeppenstedt,38170,52.144545,10.77471,destatis
NI,031585407031,Uehrde,uehrde,uehrde,38170,52.10011,10.766094,destatis
NI,031585407032,Vahlberg,vahlberg,vahlberg,38170,52.13739,10.69808,destatis
NI,031585407035,Winnigstedt,winnigstedt,winnigstedt,38170,52.065285,10.765292,destatis
NI,031585407036,Wittmar,wittmar,wittmar,38329,52.131201,10.640957,destatis
NI,031585407040,Remlingen-Semmenstedt,remlingen-semmenstedt,remlingen-semmenstedt,38319,52.112657,10.673705,destatis
NI,031590001001,"Adelebsen, Flecken",adelebsen,adelebsen,37139,51.579059,9.753742,destatis
NI,031590002002,Bad Grund (Harz),bad grund (harz),bad grund,37539,51.809721,10.239461,destatis
NI,031590003003,"Bad Lauterberg im Harz, Stadt",bad lauterberg im harz,bad lauterberg,37431,51.626737,10.46544,destatis
NI,031590004004,"Bad Sachsa, Stadt",bad sachsa,bad sachsa,37441,51.594452,10.552027,destatis
NI,031590007007,"Bovenden, Flecken",bovenden,bovenden,37120,51.586919,9.921447,destatis
NI,031590010010,"Duderstadt, Stadt",duderstadt,duderstadt,37115,51.511503,10.260897,destatis
NI,031590013013,Friedland,friedland,friedland,37133,51.419791,9.913521,destatis
NI,031590015015,Gleichen,gleichen,gleichen,37130,51.46877,9.980599,destatis
NI,031590016016,"Göttingen, Stadt",goettingen,goettingen,37083,51.533337,9.935418,destatis
NI,031590017017,"Hann. Münden, Stadt",hann. muenden,hann. muenden,34346,51.415826,9.654832,destatis
NI,031590019019,"Herzberg am Harz, Stadt",herzberg am harz,herzberg,37412,51.65664,10.340023,destatis
NI,031590026026,"Osterode am Harz, Stadt",osterode am harz,osterode,37520,51.728407,10.248155,destatis
NI,031590029029,Rosdorf,rosdorf,rosdorf,37124,51.506056,9.896257,destatis
NI,031590034034,Staufenberg,staufenberg,staufenberg,34355,51.352828,9.591676,destatis
NI,031590036036,Walkenried,walkenried,walkenried,37445,51.584457,10.615065,destatis
NI,031595401008,Bühren,buehren,buehren,37127,51.484852,9.677991,destatis
NI,031595401009,"Dransfeld, Stadt",dransfeld,dransfeld,37127,51.5023,9.76266,destatis
NI,031595401021,Jühnde,juehnde,juehnde,37127,51.463704,9.801204,destatis
NI,031595401024,Niemetal,niemetal,niemetal,37127,51.519666,9.729226,destatis
NI,031595401031,Scheden,scheden,scheden,37127,51.458993,9.726961,destatis
NI,031595402005,Bilshausen,bilshausen,bilshausen,37434,51.630495,10.158692,destatis
NI,031595402006,Bodensee,bodensee,bodensee,37434,51.604298,10.1319,destatis
NI,031595402014,"Gieboldehausen, Flecken",gieboldehausen,gieboldehausen,37434,51.610816,10.214772,destatis
NI,031595402022,Krebeck,krebeck,krebeck,37434,51.587922,10.122558,destatis
NI,031595402025,Obernfeld,obernfeld,obernfeld,37434,51.555773,10.232938,destatis
NI,031595402027,Rhumspringe,rhumspringe,rhumspringe,37434,51.582395,10.295711,destatis
NI,031595402028,Rollshausen,rollshausen,rollshausen,37434,51.569563,10.216588,destatis
NI,031595402030,Rüdershausen,ruedershausen,ruedershausen,37434,51.581182,10.26824,destatis
NI,031595402037,Wollbrandshausen,wollbrandshausen,wollbrandshausen,37434,51.586754,10.161618,destatis
NI,031595402038,Wollershausen,wollershausen,wollershausen,37434,51.596047,10.256335,destatis
NI,031595403012,Elbingerode,elbingerode,elbingerode,37412,51.659428,10.275669,destatis
NI,031595403018,Hattorf am Harz,hattorf am harz,hattorf,37197,51.651267,10.235606,destatis
NI,031595403020,Hörden am Harz,hoerden am harz,hoerden,37412,51.668706,10.287111,destatis
NI,031595403039,Wulften am Harz,wulften am harz,wulften,37199,51.662753,10.176939,destatis
NI,031595404011,Ebergötzen,ebergoetzen,ebergoetzen,37136,51.570616,10.101579,destatis
NI,031595404023,Landolfshausen,landolfshausen,landolfshausen,37136,51.539947,10.104399,destatis
NI,031595404032,Seeburg,seeburg,seeburg,37136,51.565172,10.149291,destatis
NI,031595404033,Seulingen,seulingen,seulingen,37136,51.543758,10.160868,destatis
NI,031595404035,Waake,waake,waake,37136,51.555296,10.056425,destatis
NI,032410001001,"Hannover, Landeshauptstadt",hannover,hannover,30159,52.374551,9.738084,destatis
NI,032410002002,"Barsinghausen, Stadt",barsinghausen,barsinghausen,30890,52.301868,9.465004,destatis
NI,032410003003,"Burgdorf, Stadt",burgdorf,burgdorf,31303,52.446741,10.008766,destatis
NI,032410004004,"Burgwedel, Stadt",burgwedel,burgwedel,30938,52.49202,9.856492,destatis
NI,032410005005,"Garbsen, Stadt",garbsen,garbsen,30823,52.426344,9.600191,destatis
NI,032410006006,"Gehrden, Stadt",gehrden,gehrden,30989,52.315068,9.59892,destatis
NI,032410007007,"Hemmingen, Stadt",hemmingen,hemmingen,30966,52.32069,9.747743,destatis
NI,032410008008,Isernhagen,isernhagen,isernhagen,30916,52.434232,9.846975,destatis
NI,032410009009,"Laatzen, Stadt",laatzen,laatzen,30880,52.314795,9.788174,destatis
NI,032410010010,"Langenhagen, Stadt",langenhagen,langenhagen,30853,52.438469,9.734278,destatis
NI,032410011011,"Lehrte, Stadt",lehrte,lehrte,31275,52.372615,9.976958,destatis
NI,032410012012,"Neustadt am Rübenberge, Stadt",neustadt am ruebenberge,neustadt,31535,52.504751,9.457529,destatis
NI,032410013013,"Pattensen, Stadt",pattensen,pattensen,30982,52.26395,9.761472,destatis
NI,032410014014,"Ronnenberg, Stadt",ronnenberg,ronnenberg,30952,52.319008,9.653235,destatis
NI,032410015015,"Seelze, Stadt",seelze,seelze,30926,52.396951,9.589384,destatis
NI,032410016016,"Sehnde, Stadt",sehnde,sehnde,31319,52.310452,9.967173,destatis
NI,032410017017,"Springe, Stadt",springe,springe,31832,52.208899,9.554961,destatis
NI,032410018018,Uetze,uetze,uetze,31311,52.463947,10.202538,destatis
NI,032410019019,Wedemark,wedemark,wedemark,30900,52.545682,9.733449,destatis
NI,032410020020,Wennigsen (Deister),wennigsen (deister),wennigsen,30974,52.274405,9.574146,destatis
NI,032410021021,"Wunstorf, Stadt",wunstorf,wunstorf,31515,52.425436,9.424195,destatis
NI,032510007007,"Bassum, Stadt",bassum,bassum,27211,52.847957,8.725552,destatis
NI,032510012012,"Diepholz, Stadt",diepholz,diepholz,49356,52.606393,8.370605,destatis
NI,032510037037,Stuhr,stuhr,stuhr,28816,53.028414,8.750247,destatis
NI,032510040040,"Sulingen, Stadt",sulingen,sulingen,27232,52.682116,8.801224,destatis
NI,032510041041,"Syke, Stadt",syke,syke,28857,52.914548,8.816336,destatis
NI,032510042042,"Twistringen, Stadt",twistringen,twistringen,27239,52.799962,8.63877,destatis
NI,032510044044,Wagenfeld,wagenfeld,wagenfeld,49419,52.546265,8.590374,destatis
NI,032510047047,Weyhe,weyhe,weyhe,28844,52.981355,8.840023,destatis
NI,032515401009,Brockum,brockum,brockum,49448,52.46665,8.41884,destatis
NI,032515401020,Hüde,huede,huede,49448,52.49539,8.356987,destatis
NI,032515401022,Lembruch,lembruch,lembruch,49459,52.526785,8.366446,destatis
NI,032515401023,"Lemförde, Flecken",lemfoerde,lemfoerde,49448,52.467768,8.377161,destatis
NI,032515401025,Marl,marl,marl,49448,52.484483,8.364876,destatis
NI,032515401029,Quernheim,quernheim,quernheim,49448,52.463247,8.392323,destatis
NI,032515401036,Stemshorn,stemshorn,stemshorn,49448,52.45209,8.362587,destatis
NI,032515402005,"Barnstorf, Flecken",barnstorf,barnstorf,49406,52.70951,8.505122,destatis
NI,032515402013,Drebber,drebber,drebber,49457,52.6497,8.425941,destatis
NI,032515402014,Drentwede,drentwede,drentwede,49406,52.743443,8.573205,destatis
NI,032515402017,Eydelstedt,eydelstedt,eydelstedt,49406,52.691527,8.548216,destatis
NI,032515403002,Asendorf,asendorf,asendorf,27330,52.771317,9.004551,destatis
NI,032515403026,Martfeld,martfeld,martfeld,27327,52.875786,9.067936,destatis
NI,032515403033,Schwarme,schwarme,schwarme,27327,52.899657,9.018694,destatis
NI,032515403049,"Bruchhausen-Vilsen, Flecken",bruchhausen-vilsen,bruchhausen-vilsen,27305,52.822285,8.986762,destatis
NI,032515404003,Bahrenborstel,bahrenborstel,bahrenborstel,27245,52.57221,8.815121,destatis
NI,032515404004,"Barenburg, Flecken",barenburg,barenburg,27245,52.621324,8.798729,destatis
NI,032515404018,Freistatt,freistatt,freistatt,27259,52.623062,8.648938,destatis
NI,032515404021,Kirchdorf,kirchdorf,kirchdorf,27245,52.594752,8.836015,destatis
NI,032515404043,Varrel,varrel,varrel,27259,52.621233,8.730968,destatis
NI,032515404045,Wehrbleck,wehrbleck,wehrbleck,27259,52.628854,8.692263,destatis
NI,032515405006,Barver,barver,barver,49453,52.620672,8.593598,destatis
NI,032515405011,Dickel,dickel,dickel,49453,52.644554,8.472542,destatis
NI,032515405019,Hemsloh,hemsloh,hemsloh,49453,52.601629,8.509428,destatis
NI,032515405030,Rehden,rehden,rehden,49453,52.609902,8.482683,destatis
NI,032515405046,Wetschen,wetschen,wetschen,49453,52.612875,8.448796,destatis
NI,032515406001,Affinghausen,affinghausen,affinghausen,27257,52.782963,8.87991,destatis
NI,032515406015,Ehrenburg,ehrenburg,ehrenburg,27248,52.747949,8.704319,destatis
NI,032515406028,Neuenkirchen,neuenkirchen,neuenkirchen,27251,52.774432,8.748262,destatis
NI,032515406031,Scholen,scholen,scholen,27251,52.740308,8.769239,destatis
NI,032515406032,Schwaförden,schwafoerden,schwafoerden,27252,52.737783,8.818783,destatis
NI,032515406038,Sudwalde,sudwalde,sudwalde,27257,52.796913,8.842769,destatis
NI,032515407008,Borstel,borstel,borstel,27246,52.669312,8.971999,destatis
NI,032515407024,Maasen,maasen,maasen,27249,52.692321,8.885683,destatis
NI,032515407027,Mellinghausen,mellinghausen,mellinghausen,27249,52.707433,8.897384,destatis
NI,032515407034,"Siedenburg, Flecken",siedenburg,siedenburg,27254,52.692898,8.940684,destatis
NI,032515407035,Staffhorst,staffhorst,staffhorst,27254,52.721512,8.980126,destatis
NI,032520001001,"Aerzen, Flecken",aerzen,aerzen,31855,52.046638,9.261633,destatis
NI,032520002002,"Bad Münder am Deister, Stadt",bad muender am deister,bad muender,31848,52.197773,9.463755,destatis
NI,032520003003,"Bad Pyrmont, Stadt",bad pyrmont,bad pyrmont,31812,51.985333,9.263703,destatis
NI,032520004004,"Coppenbrügge, Flecken",coppenbruegge,coppenbruegge,31863,52.117614,9.550116,destatis
NI,032520005005,Emmerthal,emmerthal,emmerthal,31860,52.049405,9.376592,destatis
NI,032520006006,"Hameln, Stadt",hameln,hameln,31785,52.104402,9.356316,destatis
NI,032520007007,"Hessisch Oldendorf, Stadt",hessisch oldendorf,hessisch oldendorf,31840,52.168347,9.252506,destatis
NI,032520008008,"Salzhemmendorf, Flecken",salzhemmendorf,salzhemmendorf,31020,52.066226,9.589601,destatis
NI,032540002002,"Alfeld (Leine), Stadt",alfeld (leine),alfeld,31061,51.987221,9.825738,destatis
NI,032540003003,Algermissen,algermissen,algermissen,31191,52.253687,9.970613,destatis
NI,032540005005,"Bad Salzdetfurth, Stadt",bad salzdetfurth,bad salzdetfurth,31162,52.063403,10.007627,destatis
NI,032540008008,"Bockenem, Stadt",bockenem,bockenem,31167,52.009625,10.128926,destatis
