clinic_id,name,town,operator,landkreis,regierungsbezirk,status,versorgungsstufe,traegerart,beds,day_places,fachrichtungen,parse_quality,source,website,careers_url,ats_type
57502,Klinik Bad Windsheim,Bad Windsheim,"KU Kliniken des Landkreises Neustadt a.d. Aisch-Bad Windsheim, AöR",Landkreis Neustadt / Bad Windsheim,Mittelfranken,Plan-KH,Grundversorgung (I),oeffentlich,135,0,CHI|GYN|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.kliniken-nea.de,https://www.kliniken-nea.de/orthopaedie-ihre-anlaufstellen/,
57503,Heiligenfeld Klinik Uffenheim,Uffenheim,Heiligenfeld Kliniken GmbH,Landkreis Neustadt / Bad Windsheim,Mittelfranken,Plan-KH,Fachkrankenhaus,privat,90,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.heiligenfeld.de,https://www.heiligenfeld.de/stellenangebote,softgarden
57504,Tagesklinik für Psychiatrie und Psychotherapie Neustadt a. d. Aisch,Neustadt a.d. Aisch,"KU Bezirkskliniken Mittelfranken, AöR",Landkreis Neustadt / Bad Windsheim,Mittelfranken,Plan-KH,Fachkrankenhaus,oeffentlich,0,20,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
57505,Dr. Becker Kiliani-Klinik Bad Windsheim,Bad Windsheim,Dr. Becker Klinikgesellschaft SE & Co. KG,Landkreis Neustadt / Bad Windsheim,Mittelfranken,Plan-KH,Fachkrankenhaus,privat,20,0,NEU,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://dbkg.de,https://dbkg.de/stellenangebote-karriere,
57506,Tagesklinik für KJP Neustadt a. d. Aisch,Neustadt a. d. Aisch,"KU Bezirkskliniken Mittelfranken, AöR",Landkreis Neustadt / Bad Windsheim,Mittelfranken,Bedarfsfeststellung,-,oeffentlich,0,0,,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
57601,Kreisklinik Roth,Roth,"KU Kreisklinik Roth, AöR des Landkreises Roth",Landkreis Roth,Mittelfranken,Plan-KH,Grundversorgung (I),oeffentlich,270,0,AUG|CHI|GUG|HNO|INN|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://kreisklinik-roth.de,https://kreisklinik-roth.de/klinik/default-95eb3f2d0e/stellenangebote,bite
57605,Tagesklinik für Psychiatrie an der Kreisklinik Roth,Roth,"KU Bezirkskliniken Mittelfranken, AöR",Landkreis Roth,Mittelfranken,Plan-KH,Fachkrankenhaus,oeffentlich,0,24,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
57701,Klinikum Altmühlfranken Weißenburg,Weißenburg i.Bay.,"KU Klinikum Altmühlfranken, AöR",Landkreis Weißenburg-Gunzenhausen,Mittelfranken,Plan-KH,Grundversorgung (I),oeffentlich,190,0,CHI|GUG|HNO|INN|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.klinikum-altmuehlfranken.de,https://karriere.klinikum-altmuehlfranken.de/,oracle
57705,Klinikum Altmühlfranken Gunzenhausen,Gunzenhausen,"KU Klinikum Altmühlfranken, AöR",Landkreis Weißenburg-Gunzenhause n,Mittelfranken,Plan-KH,Grundversorgung (I),oeffentlich,210,0,AUG|CHI|GYN|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.klinikum-altmuehlfranken.de,https://karriere.klinikum-altmuehlfranken.de/,oracle
57706,Psychiatrische Tagesklinik Weißenburg,Weißenburg i.Bay.,"KU Bezirkskliniken Mittelfranken, AöR",Landkreis Weißenburg-Gunzenhause n,Mittelfranken,Plan-KH,Fachkrankenhaus,oeffentlich,0,20,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.bezirkskliniken-mfr.de,,
57707,Fachklinik für Psychosomatische Medizin und Psychotherapie,Treuchtlingen,"KU Bezirkskliniken Mittelfranken, AöR",Landkreis Weißenburg-Gunzenhause n,Mittelfranken,Bedarfsfeststellung,-,oeffentlich,0,0,,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
66101,Klinikum Aschaffenburg-Alzenau - Standort Aschaffenburg -,Aschaffenburg,Klinikum Aschaffenburg-Alzenau gGmbH,Kreisfreie Stadt Aschaffenburg,Unterfranken,Plan-KH,Schwerpunkt (II),oeffentlich,731,36,CHI|GUG|INN|KIN|KJP|NCH|NEU|URO|HD,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.klinikum-ab-alz.de,https://klinikum-ab-alz.de/karriere/,
66102,Bergman Clinics Hofgartenklinik Aschaffenburg,Aschaffenburg,Bergman Deutsche Klinik Aschaffenburg GmbH,Kreisfreie Stadt Aschaffenburg,Unterfranken,Plan-KH,Fachkrankenhaus,privat,42,0,CHI,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
66103,Klinik am Ziegelberg Frauenklinik Aschaffenburg,Aschaffenburg,Priv.Doz. Dr. Dr. M. Halbach,Kreisfreie Stadt Aschaffenburg,Unterfranken,Plan-KH,Fachkrankenhaus,privat,30,0,GUG,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.frauenklinik.com,,
66104,Tagesklinik Aschaffenburg des BKH Lohr am Main,Aschaffenburg,Bezirk Unterfranken,Kreisfreie Stadt Aschaffenburg,Unterfranken,Plan-KH,Fachkrankenhaus,oeffentlich,0,40,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
66105,Psychiatrische Klinik Aschaffenburg des BKH Lohr am Main,Aschaffenburg,Bezirk Unterfranken,Kreisfreie Stadt Aschaffenburg,Unterfranken,Plan-KH,Fachkrankenhaus,oeffentlich,50,0,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.bezirkskrankenhaus-lohr.de,https://karriere.bezirkskrankenhaus-lohr.de/,concludis
66202,Krankenhaus St. Josef Schweinfurt,Schweinfurt,Kongregation der Schwestern des Erlösers,Kreisfreie Stadt Schweinfurt,Unterfranken,Plan-KH,Grundversorgung (I),freigemeinnuetzig,272,0,CHI|GYN|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.josef.de,https://karriere.josef.de/,oracle
66204,Leopoldina Krankenhaus der Stadt Schweinfurt,Schweinfurt,Leopoldina Krankenhaus der Stadt Schweinfurt GmbH,Kreisfreie Stadt Schweinfurt,Unterfranken,Plan-KH,Schwerpunkt (II),oeffentlich,640,42,AUG|CHI|GUG|HNO|INN|KIN|KJP|MKG|NCH|NEU|PSO|STR|URO|HD,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.leopoldina-krankenhaus.com,https://karriere.leopoldina.de/stellenangebote/,softgarden
66205,Tagesklinik für Psychiatrie Schweinfurt des BKH Werneck,Schweinfurt,Bezirk Unterfranken,Kreisfreie Stadt Schweinfurt,Unterfranken,Plan-KH,Fachkrankenhaus,oeffentlich,0,20,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.psychiatrie-werneck.de,https://www.psychiatrie-werneck.de/karriere/stellenangebote/index.html,helix
66301,Klinikum Würzburg Mitte,Würzburg,Klinikum Würzburg Mitte gGmbH,Kreisfreie Stadt Würzburg,Unterfranken,Plan-KH,Schwerpunkt (II),oeffentlich,647,0,CHI|GUG|INN|KIN|NEU|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.kwm-klinikum.de,https://www.kwm-klinikum.de/beruf-chancen/stellenanzeigen/,softgarden
66303,Rotkreuzklinik Würzburg,Würzburg,Rotkreuz-Klinik Würzburg gGmbH,Kreisfreie Stadt Würzburg,Unterfranken,Plan-KH,Grundversorgung (I),freigemeinnuetzig,100,0,AUG|CHI|GYN|HNO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.rotkreuzklinik-wuerzburg.de,,softgarden
66305,"Klinik König-Ludwig-Haus, Würzburg",Würzburg,Bezirk Unterfranken,Kreisfreie Stadt Würzburg,Unterfranken,Plan-KH,Fachkrankenhaus,oeffentlich,160,24,CHI|PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.klinik-koenig-ludwig-haus.de,https://www.koenig-ludwig-haus.de/karriere/jobs-im-klh/index.html,
66310,Tagesklinik für KJP Würzburg,Würzburg,Diakonisches Werk Würzburg e.V.,Kreisfreie Stadt Würzburg,Unterfranken,Plan-KH,Fachkrankenhaus,freigemeinnuetzig,0,14,KJP,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
66312,Klinik am Greinberg,Würzburg,Bezirk Unterfranken,Kreisfreie Stadt Würzburg,Unterfranken,Plan-KH,Fachkrankenhaus,oeffentlich,15,0,KJP,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.ukw.de,https://www.ukw.de/jobs,dvinci
67101,Klinikum Aschaffenburg-Alzenau - Standort Alzenau,Alzenau,Klinikum Aschaffenburg-Alzenau gGmbH,Landkreis Aschaffenburg,Unterfranken,Plan-KH,Grundversorgung (I),oeffentlich,100,0,CHI|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.klinikum-ab-alz.de,https://klinikum-ab-alz.de/karriere/,
67201,HELIOS St. Elisabeth-Krankenhaus Bad Kissingen,Bad Kissingen,St. Elisabeth-Krankenhaus GmbH,Landkreis Bad Kissingen,Unterfranken,Plan-KH,Grundversorgung (I),privat,175,0,CHI|GYN|INN|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.helios-gesundheit.de,https://www.helios-gesundheit.de/karriere/job/3bc89d91-7c4e-485d-ba7f-260fc7a5a378/,
67205,HESCURO KLINIK Bad Brückenau,Bad Brückenau,HESCURO KLINIK Bad Brückenau GmbH,Landkreis Bad Kissingen,Unterfranken,Plan-KH,Fachkrankenhaus,privat,70,0,INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.hescuro-bad-brueckenau.de,https://karriere.hescuro.de/#anchor:4=Jobs&&jobs:company=%5B%22HESCURO%20KLINIK%20Bad%20Br%C3%BCckenau%22%5D,softgarden
67206,Thoraxzentrum Bezirk Unterfranken,Münnerstadt,Bezirk Unterfranken,Landkreis Bad Kissingen,Unterfranken,Plan-KH,Fachkrankenhaus,oeffentlich,90,0,INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.tzbu.de,https://bezirk-unterfranken.helixjobs.com/tzbu/career,concludis
67208,Fachklinik Heiligenfeld,Bad Kissingen,Heiligenfeld Kliniken GmbH,Landkreis Bad Kissingen,Unterfranken,Plan-KH,Fachkrankenhaus,privat,97,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.heiligenfeld.de,https://www.heiligenfeld.de/stellenangebote,softgarden
67307,Psychosomatische Klinik Bad Neustadt a.d. Saale,Bad Neustadt a.d. Saale,RHÖN KLINIKUM AG,Landkreis Rhön-Grabfeld,Unterfranken,Plan-KH,Fachkrankenhaus,privat,200,30,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://campus-nes.de,https://bewerberportal.rhoen-klinikum-ag.com/stellenangebote.html,rexx
67308,RHÖN-KLINIKUM Campus Bad Neustadt a.d. Saale,Bad Neustadt a. d. Saale,RHÖN KLINIKUM AG,Landkreis Rhön-Grabfeld,Unterfranken,Plan-KH,Schwerpunkt (II),privat,750,8,CHI|GUG|HCH|HNO|INN|NCH|NEU|HD,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.campus-nes.de,https://bewerberportal.rhoen-klinikum-ag.com/stellenangebote.html,rexx
67401,Haßberg-Kliniken - Haus Haßfurt-,Haßfurt,"KU Haßberg-Kliniken, AöR",Landkreis Haßberge,Unterfranken,Plan-KH,Grundversorgung (I),oeffentlich,150,0,CHI|GUG|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
67501,Klinik Kitzinger Land,Kitzingen,"KU Klinik Kitzinger Land, AöR",Landkreis Kitzingen,Unterfranken,Plan-KH,Grundversorgung (I),oeffentlich,200,0,CHI|GUG|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.klinik-kitzinger-land.de,https://www.komm-ins-klinikland.de/stelle/famulatur-innere-abteilung-klinik-kitzinger-land/,
67504,Fachklinikum Mainschleife,Volkach,Fachklinikum Mainschleife GmbH,Landkreis Kitzingen,Unterfranken,Plan-KH,Grundversorgung (I),privat,40,0,CHI,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.fachklinikum-mainschleife.de,https://www.fachklinikum-mainschleife.de/ueber-uns/karriere/,
67601,HELIOS Klinik Erlenbach a. Main,Erlenbach a. Main,Kliniken Miltenberg-Erlenbach GmbH,Landkreis Miltenberg,Unterfranken,Plan-KH,Grundversorgung (I),privat,267,0,CHI|GUG|INN|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.helios-gesundheit.de,https://www.helios-gesundheit.de/karriere/job/3bc89d91-7c4e-485d-ba7f-260fc7a5a378/,
67702,Klinikum Main-Spessart Lohr,Lohr a. Main,Landkreis Main-Spessart,Landkreis Main-Spessart,Unterfranken,Plan-KH,Grundversorgung (I),oeffentlich,220,0,AUG|CHI|GYN|INN|NEU|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.klinikum-msp.de,https://www.klinikum-msp.de/karriere/arbeiten-bei-uns,
67705,Bezirkskrankenhaus Lohr am Main,Lohr a. Main,Bezirk Unterfranken,Landkreis Main-Spessart,Unterfranken,Plan-KH,Fachkrankenhaus,oeffentlich,295,27,PSO|PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.bezirkskrankenhaus-lohr.de,https://karriere.bezirkskrankenhaus-lohr.de/,concludis
67801,Geomed-Kreislinik Gerolzhofen,Gerolzhofen,Geomed-Kreisklinik GmbH,Landkreis Schweinfurt,Unterfranken,Plan-KH,Grundversorgung (I),oeffentlich,95,0,CHI|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://geomed-klinik.de,https://www.mein-check-in.de/geomed-klinik/overview,mein-check-in
67803,Orthopädisches Krankenhaus Schloss Werneck,Werneck,Bezirk Unterfranken,Landkreis Schweinfurt,Unterfranken,Plan-KH,Fachkrankenhaus,oeffentlich,100,0,CHI,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.orthopaedie-werneck.de,https://bezirk-unterfranken.helixjobs.com/okh/joblist,concludis
67804,Bezirkskranken-haus Werneck,Werneck,Bezirk Unterfranken,Landkreis Schweinfurt,Unterfranken,Plan-KH,Fachkrankenhaus,oeffentlich,290,0,PSO|PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
67805,Augenklinik Schweinfurt-Gerolzhofen,Gerolzhofen,Augenklinik Schweinfurt Gerolzhofen GmbH,Landkreis Schweinfurt,Unterfranken,Plan-KH,Fachkrankenhaus,privat,7,0,AUG,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.augenklinik-schweinfurt-gerolzhofen.de,,
67901,Main-Klinik Ochsenfurt,Ochsenfurt,Main-Klinik Ochsenfurt gGmbH,Landkreis Würzburg,Unterfranken,Plan-KH,Grundversorgung (I),oeffentlich,140,0,AUG|CHI|GYN|HNO|INN|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.main-klinik.de,https://www.main-klinik.de/karriere/karriere/index.html,softgarden
76107,Evangelische Diakonissenanstalt Augsburg,Augsburg,Evangelische Diakonissenanstalt Augsburg,Kreisfreie Stadt Augsburg,Schwaben,Plan-KH,Grundversorgung (I),freigemeinnuetzig,135,0,CHI|GYN|INN|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
76108,Klinik Vincentinum,Augsburg,Klinik Vincentinum Augsburg GmbH & Co. KG,Kreisfreie Stadt Augsburg,Schwaben,Plan-KH,Grundversorgung (I),privat,200,0,AUG|CHI|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.klinik-vincentinum.de,https://www.klinik-vincentinum.de/karriere/stellenangebote,bite
76110,Fachklinik KJF Josefinum,Augsburg,KJF Klinik Josefinum gGmbH,Kreisfreie Stadt Augsburg,Schwaben,Plan-KH,Fachkrankenhaus,freigemeinnuetzig,306,42,GUG|KCH|KIN|KJP|MKG,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
76111,Orthopädische Fachkliniken der Hessing Stiftung,Augsburg-Göggingen,Hessing Stiftung,Kreisfreie Stadt Augsburg,Schwaben,Plan-KH,Fachkrankenhaus,freigemeinnuetzig,150,0,CHI|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.hessing-kliniken.de,https://www.hessing-kliniken.de/karriere/ausbildung/,softgarden
76114,Bezirkskrankenhaus Augsburg,Augsburg,Bezirkskliniken Schwaben KU,Kreisfreie Stadt Augsburg,Schwaben,Plan-KH,Fachkrankenhaus,oeffentlich,326,32,PSO|PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.bkh-augsburg.de,https://www.bezirkskliniken-schwaben.de/ausbildung-karriere/stellenangebote-bewerbung,
76201,Klinikum Kaufbeuren,Kaufbeuren,"Kliniken Ostallgäu-Kaufbeuren, AöR des Landkreises Ostallgäu und der Stadt Kaufbeuren",Kreisfreie Stadt Kaufbeuren,Schwaben,Plan-KH,Schwerpunkt (II),oeffentlich,434,7,AUG|CHI|GUG|HNO|INN|KIN|MKG|NEU|STR|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.kliniken-oal-kf.de,https://www.kliniken-oal-kf.de/jobs,
76203,Bezirkskrankenhaus Kaufbeuren,Kaufbeuren,Bezirkskliniken Schwaben KU,Kreisfreie Stadt Kaufbeuren,Schwaben,Plan-KH,Fachkrankenhaus,oeffentlich,202,40,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.bezirkskliniken-schwaben.de,https://www.bezirkskliniken-schwaben.de/ausbildung-karriere/stellenangebote-bewerbung,
76301,Klinikum Kempten,Kempten,Klinikverbund Allgäu gGmbH,Kreisfreie Stadt Kempten (Allgäu),Schwaben,Plan-KH,Schwerpunkt (II),oeffentlich,510,12,CHI|GUG|HNO|INN|KIN|MKG|NCH|NEU|STR|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://klinikverbund-allgaeu.de,https://klinikverbund-allgaeu.de/karriere/impressionen,
76304,Bezirkskrankenhaus Kempten,Kempten,Bezirkskliniken Schwaben KU,Kreisfreie Stadt Kempten (Allgäu),Schwaben,Plan-KH,Fachkrankenhaus,oeffentlich,120,35,PSO|PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.bkh-kempten.de,https://www.bezirkskliniken-schwaben.de/ausbildung-karriere/stellenangebote-bewerbung,
76305,"Klinik für KJP des Josefinums Augsburg, Kempten",Kempten,KJF Klinik Josefinum gGmbH,Kreisfreie Stadt Kempten (Allgäu),Schwaben,Plan-KH,Fachkrankenhaus,freigemeinnuetzig,25,15,KJP,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.josefinum.de,https://www.josefinum.de/ueber-uns/karriere/offene-stellen/,softgarden
76401,Klinikum Memmingen,Memmingen,"Klinikum Memmingen, AöR der Stadt Memmingen",Kreisfreie Stadt Memmingen,Schwaben,Plan-KH,Schwerpunkt (II),oeffentlich,500,8,CHI|GUG|INN|KIN|NCH|NEU|URO|HD,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.klinikum-memmingen.de,https://www.klinikum-memmingen.de/ausbildung-karriere/stellenangebote,
76403,Bezirkskrankenhaus Memmingen,Memmingen,Bezirkskliniken Schwaben KU,Kreisfreie Stadt Memmingen,Schwaben,Plan-KH,Fachkrankenhaus,oeffentlich,40,12,PSO|PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.bezirkskrankenhaus-memmingen.de,https://www.bezirkskliniken-schwaben.de/ausbildung-karriere/stellenangebote-bewerbung,
77101,Kliniken an der Paar Krankenhaus Aichach,Aichach,Landkreis Aichach-Friedberg,Landkreis Aichach-Friedberg,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,100,0,CHI|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
77102,Kliniken an der Paar Krankenhaus Friedberg,Friedberg,Landkreis Aichach-Friedberg,Landkreis Aichach-Friedberg,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,180,0,CHI|GUG|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
77201,Wertachklinik Schwabmünchen,Schwabmünchen,"Wertachkliniken Bobingen und Schwabmünchen, AöR",Landkreis Augsburg,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,126,0,CHI|GUG|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.wertachkliniken.de,https://wertachkliniken.de/karriere/stellenangebote,
77202,Wertachklinik Bobingen,Bobingen,"Wertachkliniken Bobingen und Schwabmünchen, AöR",Landkreis Augsburg,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,130,0,CHI|GUG|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.wertachkliniken.de,https://wertachkliniken.de/karriere/stellenangebote,
77204,Waldhausklinik Deuringen,Stadtbergen,Waldhausklinik Deuringen GmbH,Landkreis Augsburg,Schwaben,Plan-KH,Fachkrankenhaus,privat,40,0,INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.waldhausklinik.de,https://www.waldhausklinik.de/stellenangebote-der-klinik,
77301,Kreisklinik St. Elisabeth Dillingen,Dillingen an der Donau,Kreiskliniken Dillingen-Wertingen gGmbH,Landkreis Dillingen a. d. Donau,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,182,0,CHI|GUG|INN|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.khdw.de,https://www.khdw.de/beruf-und-karriere/aktuelle-stellenangebote/,pi_asp
77302,Kreisklinik Wertingen,Wertingen,Kreiskliniken Dillingen-Wertingen gGmbH,Landkreis Dillingen a. d. Donau,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,117,0,CHI|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.khdw.de,https://www.khdw.de/beruf-und-karriere/aktuelle-stellenangebote/,pi_asp
77401,Klinik Günzburg,Günzburg,"Kreiskliniken Günzburg-Krumbach, AöR",Landkreis Günzburg,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,240,0,CHI|GUG|HNO|INN|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.kliniken-gz-kru.de,https://kliniken-gz-kru.de/karriere/stellenangebote,
77402,Klinik Krumbach,Krumbach,"Kreiskliniken Günzburg-Krumbach, AöR",Landkreis Günzburg,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,164,0,AUG|CHI|GUG|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
77404,m&i-Fachklinik Ichenhausen,Ichenhausen,m&i Klinikgesellschaft in Ichenhausen GmbH,Landkreis Günzburg,Schwaben,Plan-KH,Fachkrankenhaus,privat,126,0,INN|NEU,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.fachklinik-ichenhausen.de,https://www.fachklinik-ichenhausen.de/jobs,softgarden
77406,Bezirkskrankenhaus Günzburg,Günzburg,Bezirkskliniken Schwaben KU,Landkreis Günzburg,Schwaben,Plan-KH,Fachkrankenhaus,oeffentlich,422,2,NCH|NEU|PSO|PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.bkh-guenzburg.de,,
77407,Krankenhaus St. Camillus,Ursberg,Zweckverband Krankenhaus St. Camillus Ursberg,Landkreis Günzburg,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,28,0,INN|PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.krankenhaus-st-camillus.de,https://www.krankenhaus-st-camillus.de/stellenangebote,
77408,Therapiezentrum Burgau,Burgau,Gemeinnütz. Gesellschaft zur neurologischen Rehabilitation nach erworbenen cerebralen Schäden mbH,Landkreis Günzburg,Schwaben,Plan-KH,Fachkrankenhaus,oeffentlich,113,0,NEU,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.therapiezentrum-burgau.de,https://www.therapiezentrum-burgau.de/karriere/stellenangebote,typo3_jobs
77502,Donauklinik Neu-Ulm,Neu-Ulm,Kreisspitalstiftung Weißenhorn,Landkreis Neu-Ulm,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,170,0,CHI|GUG|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.donauklinik-neu-ulm.de,https://karriere.suavia-donauklinik.de/,bite
77503,Stiftungsklinik Weißenhorn,Weißenhorn,Kreisspitalstiftung Weißenhorn,Landkreis Neu-Ulm,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,160,0,CHI|INN|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.stiftungsklinik-weissenhorn.de,https://karriere.suavia-stiftungsklinik.de/,bite
77602,Asklepios Klinik Lindau,Lindau,Asklepios Klinik Lindau GmbH,Landkreis Lindau (Bodensee),Schwaben,Plan-KH,Grundversorgung (I),privat,125,0,CHI|GUG|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.asklepios.com,https://www.asklepios.com/karriere/jobs,
77605,Tagesklinik im Elisabethenhaus Lindau,Lindau,Bezirkskliniken Schwaben KU,Landkreis Lindau (Bodensee),Schwaben,Plan-KH,Fachkrankenhaus,oeffentlich,0,20,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
77606,Panorama Fachklinik für Psychosomatik,Scheidegg im Allgäu,Panorama Fachklinik GmbH,Landkreis Lindau (Bodensee),Schwaben,Plan-KH,Fachkrankenhaus,privat,25,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
77607,Hochgrat-Klinik Wolfsried,Stiefenhofen,Hochgrat-Klinik Wolfsried - Dr. Reisach GmbH & Co. KG,Landkreis Lindau (Bodensee),Schwaben,Plan-KH,Fachkrankenhaus,privat,27,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
77701,Klinik Füssen,Füssen,"Kliniken Ostallgäu-Kaufbeuren, AöR des Landkreises Ostallgäu und der Stadt Kaufbeuren",Landkreis Ostallgäu,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,120,0,AUG|CHI|GUG|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.kliniken-oal-kf.de,https://www.kliniken-oal-kf.de/jobs,
