clinic_id,name,town,operator,landkreis,regierungsbezirk,status,versorgungsstufe,traegerart,beds,day_places,fachrichtungen,parse_quality,source,website,careers_url,ats_type
RH1847,Rehaklinik FRISIA Munkert GmbH,Bad Tölz,Rehaklinik FRISIA Munkert GmbH,Bad Tölz-Wolfratshausen,Oberbayern,Reha-Einrichtung,,privat,127,,Sonstige Fachabteilung,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.frisia-toelz.de,,
RH1885,Sanatorium Sedlmayr GmbH,Bad Tölz,Sanatorium Sedlmayr GmbH,Bad Tölz-Wolfratshausen,Oberbayern,Reha-Einrichtung,,privat,28,,Keine Zuordnung zu spezifischem Fachgebiet,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",,,
RH1449,Fachklinik Gaißach Zentrum für chron. Erkrankungen Kinder-Jugendliche-Eltern,Gaißach,Deutsche Rentenversicherung Bayern Süd,Bad Tölz-Wolfratshausen,Oberbayern,Reha-Einrichtung,,oeffentlich,159,,Pädiatrie,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.fachklinik-gaissach.de,,
RH2255,"Klinik Bad Reichenhall Zentrum für Rehabilitation, Pneumologie und Orthopädie",Bad Reichenhall,Deutsche Rentenversicherung Bayern Süd,Berchtesgadener Land,Oberbayern,Reha-Einrichtung,,oeffentlich,269,,"Lungen- und Bronchialheilkunde, Orthopädie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.klinik-bad-reichenhall.de,,
RH2357,Rehaklinik Prinzregent Luitpold Bad Reichenhall GmbH,Bad Reichenhall,Rehaklinik Prinzregent Luitpold Bad Reichenhall GmbH,Berchtesgadener Land,Oberbayern,Reha-Einrichtung,,privat,115,,"Pneumologie, Psychosomatik/Psychotherapie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.pl-klinik.de,,
RH1395,BG Klinik für Berufskrankheiten Bad Reichenhall gGmbH,Bad Reichenhall,BG Klinik für Berufskrankheiten Bad Reichenhall gGmbH,Berchtesgadener Land,Oberbayern,Reha-Einrichtung,,oeffentlich,180,,"Innere Medizin, Allgemeine Psychiatrie, Dermatologie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.bg-kliniken.de/bad-reichenhall,,
RH1638,Klinik Alpenland GmbH & Co. KG,Bad Reichenhall,Klinik Alpenland GmbH & Co. KG,Berchtesgadener Land,Oberbayern,Reha-Einrichtung,,privat,134,,"Hämatologie und internistische Onkologie, Psychosomatik/Psychotherapie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.klinik-alpenland.de,,
RH2930,Reha-Zentrum Bayerisch Gmain Klinik Hochstaufen,Bayerisch Gmain,Deutsche Rentenversicherung Bund,Berchtesgadener Land,Oberbayern,Reha-Einrichtung,,oeffentlich,225,,"Kardiologie, Gastroenterologie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.reha-klinik-hochstaufen.de,,
RH2287,Klinik Schönsicht Rehabilitation für Kinder und Jugendliche Kind-Mutter-Heilbehandlung,Berchtesgaden,Klinik Schönsicht GmbH,Berchtesgadener Land,Oberbayern,Reha-Einrichtung,,privat,88,,"Pädiatrie, Kinder- und Jugendpsychiatrie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.klinikschoensicht.de,,
RH1200,"Klinik Hochried Zentrum für Kinder, Jugendliche und Familien",Murnau,Katholische Jugendfürsorge der Diözese Augsburg e.V.,Garmisch-Partenkirchen,Oberbayern,Reha-Einrichtung,,freigemeinnuetzig,180,,Pädiatrie,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.klinikhochried.de,,
RH1051,Der Jägerwinkel Privatklinik GmbH,Bad Wiessee,Der Jägerwinkel Privatklinik GmbH,Miesbach,Oberbayern,Reha-Einrichtung,,privat,72,,"Innere Medizin, Kardiologie, Orthopädie, Psychosomatik/Psychotherapie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.jaegerwinkel.de,,
RH2705,Medical Park Bad Wiessee GmbH & Co. KG Privatklinik für Orthopädie,Bad Wiessee,Medical Park Bad Wiessee GmbH & Co. KG,Miesbach,Oberbayern,Reha-Einrichtung,,privat,84,,Orthopädie,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.kirschbaumprivat.medicalpark.de,,
RH2886,KIRINUS Alpenpark Klinik GmbH,Bad Wiessee,KIRINUS Alpenpark Klinik GmbH,Miesbach,Oberbayern,Reha-Einrichtung,,privat,102,,"Kardiologie, Gastroenterologie, Orthopädie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.kirinus.de/alpenpark-klinik,,
RH2843,Orthopädische Klinik Tegernsee Schwerpunktklinik für Orthopädie,Tegernsee,Deutsche Rentenversicherung Bayern Süd,Miesbach,Oberbayern,Reha-Einrichtung,,oeffentlich,166,,Orthopädie,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.ok-tegernsee.de,,
RH1576,Deutsche Rentenversicherung Bund Reha-Zentrum Bad Aibling Klinik Wendelstein und Rheumaklinik,Bad Aibling,Deutsche Rentenversicherung Bund,Rosenheim,Oberbayern,Reha-Einrichtung,,oeffentlich,398,,Rheumatologie,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.reha-klinik-wendelstein.de,,
RH2743,Medical Park Bad Feilnbach Betriebs GmbH & Co. KG Blumenhof,Bad Feilnbach,Medical Park Bad Feilnbach Betriebs GmbH & Co. KG,Rosenheim,Oberbayern,Reha-Einrichtung,,privat,187,,"Innere Medizin, Geriatrie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.blumenhof.medicalpark.de,,
RH2014,Medical Park Prien Kronprinz Betriebs GmbH & Co.KG,Prien am Chiemsee,Medical Park Prien Kronprinz Betriebs GmbH & Co.KG,Rosenheim,Oberbayern,Reha-Einrichtung,,privat,204,,Orthopädie,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.kronprinz.medicalpark.de,,
RH2813,Chiemgau-Klinik Deutsche Rentenversicherung Knappschaft-Bahn-See,Marquartstein,Deutsche Rentenversicherung Knappschaft-Bahn-See,Traunstein,Oberbayern,Reha-Einrichtung,,oeffentlich,179,,"Orthopädie, Psychosomatik/Psychotherapie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.chiemgau-klinik.de,,
RH2229,Deutsche Rentenversicherung Bayern Süd Klinik Höhenried gGmbH,Bernried/Obb.,Klinik Höhenried gGmbH der DRV Bayern Süd,Weilheim-Schongau,Oberbayern,Reha-Einrichtung,,oeffentlich,524,,"Kardiologie, Orthopädie, Psychosomatik/Psychotherapie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.hoehenried.de,,
RH1123,Lauterbacher Mühle Klinik GmbH & Co. KG,Seeshaupt,Lauterbacher Mühle Klinik GmbH & Co. KG,Weilheim-Schongau,Oberbayern,Reha-Einrichtung,,privat,84,,"Innere Medizin, Psychosomatik/Psychotherapie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.lauterbacher-muehle.de,,
RH1591,Kurhotel Zink,Bad Füssing,Kurhotel Zink e.K.,Passau,Niederbayern,Reha-Einrichtung,,privat,70,,Keine Zuordnung zu spezifischem Fachgebiet,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.kurhotel-zink.de,,
RH1739,Klinik Prof. Schedel GmbH,Thyrnau,Klinik Prof. Schedel GmbH,Passau,Niederbayern,Reha-Einrichtung,,privat,205,,"Hämatologie und internistische Onkologie, Psychosomatik/Psychotherapie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.klinik-prof-schedel.de,,
RH1044,Caritas Fachklinik Haselbach,Haselbach,Caritasverband für die Diözese Regensburg e.V.,Straubing-Bogen,Niederbayern,Reha-Einrichtung,,freigemeinnuetzig,38,,Entwöhnungsbehandlungen,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.fachklinik-haselbach.de,,
RH2304,Bayerwald-Klinik GmbH & Co. KG,Cham,Bayerwald-Klinik GmbH & Co. KG,Cham,Oberpfalz,Reha-Einrichtung,,privat,130,,Kardiologie,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.bayerwaldklinik.de,,
RH1090,Höhenklinik der Deutschen Rentenversicherung Nordbayern,Bischofsgrün,Deutsche Rentenversicherung Nordbayern,Bayreuth,Oberfranken,Reha-Einrichtung,,oeffentlich,200,,"Kardiologie, Psychosomatik/Psychotherapie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.hoehenklinik-bischofsgruen.de,,
RH1652,Klinik Frankenwarte,Bad Steben,Deutsche Rentenversicherung Nordbayern,Hof,Oberfranken,Reha-Einrichtung,,oeffentlich,166,,"Kardiologie, Orthopädie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.klinikfrankenwarte.de,,
RH2161,Deutsche Rentenversicherung Bund Rehabilitationszentrum Bad Steben Klinik Auental und Klinik Franken,Bad Steben,Deutsche Rentenversicherung Bund,Hof,Oberfranken,Reha-Einrichtung,,oeffentlich,360,,Orthopädie,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.rehazentrum-badsteben.de,,
RH1605,Rehaklinik am Park GmbH,Bad Steben,Klinik am Park Bad Steben GmbH,Hof,Oberfranken,Reha-Einrichtung,,privat,125,,Psychosomatik/Psychotherapie,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",,,
RH2871,Fachklinik Haus Immanuel für suchtkranke Frauen,Thurnau,Deutscher Gemeinschafts-Diakonieverband GmbH,Kulmbach,Oberfranken,Reha-Einrichtung,,freigemeinnuetzig,60,,Entwöhnungsbehandlungen,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.haus-immanuel.de,,
RH2031,Rehabilitationsklinik Lautergrund der Deutschen Rentenversicherung Berlin-Brandenburg Schwabthal,Bad Staffelstein,Deutsche Rentenversicherung Berlin-Brandenburg,Lichtenfels,Oberfranken,Reha-Einrichtung,,oeffentlich,180,,Orthopädie,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.rehaklinik-lautergrund.de,,
RH1838,Fachklinik Weihersmühle für junge Suchtkranke,Großhabersdorf,Deutscher Orden Deutsche Provinz der Brüder vom Deutschen Haus St. Mariens in Jerusalem KdöR,Fürth,Mittelfranken,Reha-Einrichtung,,freigemeinnuetzig,65,,Entwöhnungsbehandlungen,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.suchthilfe-nuernberg.de,,
RH2294,Frankenland-Klinik,Bad Windsheim,Deutsche Rentenversicherung Nordbayern,Neustadt a.d.Aisch-Bad Windsheim,Mittelfranken,Reha-Einrichtung,,oeffentlich,187,,"Endokrinologie, Orthopädie, Dermatologie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.frankenland-klinik.de,,
RH1594,Dr. Becker Kiliani-Klinik,Bad Windsheim,Dr. Becker Klinikgesellschaft mbH & Co. KG,Neustadt a.d.Aisch-Bad Windsheim,Mittelfranken,Reha-Einrichtung,,privat,250,,"Orthopädie, Neurologie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.dbkg.de,,
RH2921,Altmühlseeklinik Hensoltshöhe der Stiftung Hensoltshöhe gGmbH,Gunzenhausen,Stiftung Hensoltshöhe gGmbH,Weißenburg-Gunzenhausen,Mittelfranken,Reha-Einrichtung,,freigemeinnuetzig,143,,"Orthopädie, Psychosomatik/Psychotherapie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.altmuehlseeklinik.de,,
RH2190,HESCURO KLINIKEN Bad Bocklet,Bad Bocklet,Kliniken Bad Bocklet AG,Bad Kissingen,Unterfranken,Reha-Einrichtung,,privat,435,,"Innere Medizin, Geriatrie, Urologie, Orthopädie, Psychosomatik/Psychotherapie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.hescuro.de/bad-bocklet/,,
RH1498,Deutsche Rentenversicherung Bund Reha-Zentrum Bad Brückenau Klinik Hartwald,Bad Brückenau,Deutsche Rentenversicherung Bund,Bad Kissingen,Unterfranken,Reha-Einrichtung,,oeffentlich,228,,"Gastroenterologie, Psychosomatik/Psychotherapie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",,,
RH2278,Sinntalklinik Bad Brückenau Fachklinik für medizinische Rehabilitation der Deutschen Rentenversicherung Nordbayern,Bad Brückenau,Deutsche Rentenversicherung Nordbayern,Bad Kissingen,Unterfranken,Reha-Einrichtung,,oeffentlich,130,,"Hämatologie und internistische Onkologie, Urologie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.sinntalklinik.de,,
RH2610,Malteser Klinik Dr. v. Weckbecker gGmbH,Bad Brückenau,Malteser Klinik Dr. v. Weckbecker gGmbH,Bad Kissingen,Unterfranken,Reha-Einrichtung,,freigemeinnuetzig,100,,Sonstige Fachabteilung,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.weckbecker.de,,
RH2954,Reha-Zentrum Bad Kissingen Klinik Rhön der Deutschen Rentenversicherung Bund,Bad Kissingen,Deutsche Rentenversicherung Bund,Bad Kissingen,Unterfranken,Reha-Einrichtung,,oeffentlich,160,,Psychosomatik/Psychotherapie,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.reha-klinik-rhoen.de,,
RH1901,Reha-Zentrum Bad Kissingen Klinik Saale der Deutschen Rentenversicherung Bund,Bad Kissingen,Deutsche Rentenversicherung Bund,Bad Kissingen,Unterfranken,Reha-Einrichtung,,oeffentlich,190,,"Innere Medizin, Psychosomatik/Psychotherapie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.reha-klinik-saale.de,,
RH1070,Marbachtalklinik Bad Kissingen,Bad Kissingen,Deutsche Rentenversicherung Oldenburg-Bremen,Bad Kissingen,Unterfranken,Reha-Einrichtung,,oeffentlich,158,,Psychosomatik/Psychotherapie,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.marbachtalklinik.de,,
RH2467,Rehaklinik Am Kurpark,Bad Kissingen,Reha Zentren der Deutschen Rentenversicherung Baden Württemberg gGmbH,Bad Kissingen,Unterfranken,Reha-Einrichtung,,oeffentlich,183,,"Hämatologie und internistische Onkologie, Orthopädie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.rehaklinik-am-kurpark.de,,
